,CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1413,1414,Male,43,"$1,29,782.00",31,Entertainment,1,2
1414,1415,Male,93,"$1,21,513.00",90,Engineer,0,6
1415,1416,Female,54,"$79,925.00",30,Healthcare,0,3
1416,1417,Male,23,"$1,12,089.00",74,Healthcare,7,7
1417,1418,Female,1,"$1,38,656.00",27,,3,4
1418,1419,Female,64,"$1,46,794.00",90,Healthcare,8,3
1419,1420,Female,55,"$75,033.00",30,Engineer,5,5
1420,1421,Female,85,"$1,49,969.00",78,Executive,0,6
1421,1422,Female,20,"$1,24,852.00",39,Healthcare,5,5
1422,1423,Male,73,"$1,54,837.00",42,Executive,8,4
1423,1424,Female,53,"$1,45,678.00",55,Executive,0,1
1424,1425,Female,7,"$1,37,354.00",89,Artist,8,7
1425,1426,Female,50,"$1,36,660.00",48,Entertainment,1,3
1426,1427,Female,12,"$63,334.00",99,Artist,0,6
1427,1428,Male,37,"$62,893.00",29,Executive,1,5
1428,1429,Male,78,"$1,63,514.00",89,Doctor,9,2
1429,1430,Male,29,"$1,45,934.00",40,Marketing,10,2
1430,1431,Female,54,"$1,19,223.00",58,Lawyer,10,7
1431,1432,Male,89,"$1,27,479.00",18,Doctor,10,2
1432,1433,Female,25,"$1,36,146.00",98,Artist,6,6
1433,1434,Female,14,"$76,001.00",46,Artist,7,3
1434,1435,Female,12,"$84,885.00",24,Healthcare,6,2
1435,1436,Female,18,"$82,812.00",1,Artist,6,2
1436,1437,Male,74,"$51,260.00",43,Entertainment,5,5
1437,1438,Male,21,"$1,59,572.00",42,Healthcare,5,5
1438,1439,Male,9,"$1,30,186.00",88,Artist,9,7
1439,1440,Female,49,"$1,76,954.00",57,Artist,5,6
1440,1441,Male,58,"$85,908.00",99,Artist,5,4
1441,1442,Female,16,"$75,831.00",5,Healthcare,10,7
1442,1443,Female,55,"$1,23,045.00",56,Engineer,7,3
1443,1444,Female,31,"$1,61,211.00",10,Lawyer,9,1
1444,1445,Female,59,"$81,702.00",27,Marketing,6,4
1445,1446,Female,25,"$1,73,043.00",3,Artist,8,6
1446,1447,Male,63,"$1,26,380.00",90,Artist,6,1
1447,1448,Female,60,"$1,28,205.00",27,Healthcare,6,5
1448,1449,Female,41,"$1,81,355.00",73,Artist,10,3
1449,1450,Female,84,"$97,931.00",70,Healthcare,9,7
1450,1451,Male,72,"$1,46,432.00",25,Artist,6,1
1451,1452,Female,97,"$1,25,731.00",41,Artist,6,4
1452,1453,Female,43,"$1,32,701.00",70,Healthcare,5,2
1453,1454,Female,63,"$1,16,095.00",8,Artist,5,1
1454,1455,Female,7,"$1,35,773.00",42,Artist,9,5
1455,1456,Male,54,"$1,36,417.00",45,Healthcare,9,6
1456,1457,Male,27,"$80,783.00",82,Artist,9,3
1457,1458,Male,28,"$1,82,580.00",60,Executive,6,6
1458,1459,Female,84,"$1,43,567.00",48,Artist,7,2
1459,1460,Male,71,"$85,908.00",85,Entertainment,5,4
1460,1461,Female,88,"$1,39,806.00",99,Entertainment,4,4
1461,1462,Female,75,"$77,269.00",24,Artist,8,1
1462,1463,Female,96,"$1,05,968.00",65,Engineer,4,5
1463,1464,Female,83,"$1,25,660.00",19,Engineer,10,4
1464,1465,Female,86,"$98,444.00",76,Entertainment,7,4
1465,1466,Male,60,"$1,79,503.00",9,Artist,4,3
1466,1467,Female,5,"$60,575.00",14,Engineer,5,2
1467,1468,Female,65,"$75,685.00",19,Marketing,7,3
1468,1469,Female,49,"$85,374.00",45,Artist,8,5
1469,1470,Female,78,"$1,28,642.00",19,Marketing,5,6
1470,1471,Male,25,"$1,82,292.00",78,Artist,7,5
1471,1472,Female,5,"$1,24,702.00",94,Artist,10,3
1472,1473,Female,58,"$1,27,833.00",2,Artist,7,7
1473,1474,Female,80,"$1,78,866.00",97,Artist,8,4
1474,1475,Female,94,"$1,83,643.00",51,Artist,5,5
1475,1476,Male,62,"$1,13,306.00",4,Executive,5,6
1476,1477,Male,20,"$84,008.00",77,Artist,8,4
1477,1478,Male,85,"$85,758.00",35,Lawyer,10,4
1478,1479,Female,72,"$63,128.00",45,Engineer,8,7
1479,1480,Male,95,"$70,174.00",6,Executive,10,6
1480,1481,Female,97,"$1,70,133.00",42,Engineer,5,5
1481,1482,Female,25,"$1,65,978.00",42,Artist,7,3
1482,1483,Female,17,"$1,49,727.00",78,Artist,7,3
1483,1484,Female,19,"$1,47,052.00",86,,9,4
1484,1485,Female,59,"$1,13,389.00",79,Doctor,4,6
1485,1486,Male,30,"$1,11,690.00",73,Entertainment,10,4
1486,1487,Female,63,"$1,84,830.00",60,Doctor,9,3
1487,1488,Female,23,"$91,549.00",23,Artist,4,3
1488,1489,Female,97,"$94,629.00",17,Marketing,6,3
1489,1490,Female,97,"$1,67,558.00",99,Artist,4,7
1490,1491,Male,94,"$1,19,189.00",57,Artist,9,3
1491,1492,Female,28,"$96,207.00",67,Artist,5,5
1492,1493,Male,21,"$85,339.00",6,Doctor,4,7
1493,1494,Female,25,"$1,11,942.00",7,Artist,5,5
1494,1495,Female,48,"$1,57,003.00",45,Engineer,5,4
1495,1496,Female,53,"$1,17,123.00",23,Artist,9,7
1496,1497,Female,97,"$1,72,747.00",76,Artist,7,2
1497,1498,Male,33,"$1,57,358.00",52,Healthcare,7,4
1498,1499,Male,5,"$1,56,655.00",20,Entertainment,4,5
1499,1500,Male,72,"$1,66,043.00",93,Doctor,7,6
1500,1501,Male,40,"$67,768.00",15,Doctor,10,6
1501,1502,Male,34,"$1,71,353.00",34,Doctor,8,4
1502,1503,Female,63,"$1,16,971.00",76,Executive,7,5
1503,1504,Female,85,"$97,822.00",38,Doctor,5,3
1504,1505,Female,86,"$1,17,203.00",83,Healthcare,10,3
1505,1506,Female,63,"$88,720.00",100,Artist,10,1
1506,1507,Female,9,"$1,73,233.00",18,,5,1
1507,1508,Female,76,"$1,39,447.00",36,Artist,8,7
1508,1509,Male,19,"$1,79,269.00",93,Entertainment,6,3
1509,1510,Female,84,"$1,36,254.00",90,Engineer,5,6
1510,1511,Male,38,"$1,74,594.00",56,Executive,8,2
1511,1512,Female,1,"$1,00,429.00",19,Entertainment,9,1
1512,1513,Female,30,"$73,107.00",48,Artist,9,1
1513,1514,Female,86,"$98,344.00",25,Artist,6,6
1514,1515,Male,21,"$1,63,509.00",21,Healthcare,10,1
1515,1516,Male,15,"$1,16,204.00",16,Engineer,8,2
1516,1517,Female,87,"$95,853.00",53,Healthcare,9,1
1517,1518,Male,40,"$1,56,411.00",70,Artist,6,5
1518,1519,Male,2,"$72,889.00",36,Homemaker,5,7
1519,1520,Female,63,"$1,06,691.00",79,Healthcare,9,3
1520,1521,Male,26,"$1,44,832.00",42,Artist,5,3
1521,1522,Male,29,"$1,32,297.00",53,Entertainment,8,1
1522,1523,Female,7,"$1,70,345.00",3,Executive,9,5
1523,1524,Male,28,"$1,57,383.00",13,Lawyer,8,2
1524,1525,Female,99,"$1,50,782.00",18,Executive,8,2
1525,1526,Male,69,"$1,43,987.00",87,Healthcare,10,5
1526,1527,Female,13,"$1,29,659.00",59,Entertainment,6,7
1527,1528,Male,73,"$1,04,826.00",36,Healthcare,5,1
1528,1529,Female,4,"$1,81,471.00",59,Healthcare,10,4
1529,1530,Female,42,"$1,52,547.00",56,Artist,7,4
1530,1531,Male,43,"$85,347.00",9,Doctor,1,1
1531,1532,Female,79,"$1,22,828.00",32,Executive,0,5
1532,1533,Male,18,"$1,07,794.00",17,Engineer,0,5
1533,1534,Male,39,"$1,52,566.00",11,Entertainment,1,7
1534,1535,Female,41,"$91,715.00",99,Entertainment,0,3
1535,1536,Female,60,"$99,222.00",48,Artist,1,6
1536,1537,Female,39,"$70,280.00",99,Engineer,0,4
1537,1538,Female,90,"$70,030.00",86,Healthcare,1,2
1538,1539,Female,83,"$1,02,083.00",24,Artist,1,1
1539,1540,Female,92,"$1,66,163.00",87,Engineer,8,5
1540,1541,Female,6,"$1,82,871.00",27,Engineer,8,6
1541,1542,Male,50,"$1,87,545.00",61,Executive,4,6
1542,1543,Male,90,"$1,82,910.00",86,Entertainment,0,1
1543,1544,Female,13,"$1,74,530.00",30,Lawyer,1,6
1544,1545,Female,27,"$1,15,438.00",37,Artist,0,6
1545,1546,Female,93,"$93,964.00",80,Artist,4,2
1546,1547,Female,61,"$1,80,341.00",75,Healthcare,1,3
1547,1548,Female,91,"$1,07,323.00",1,Engineer,7,7
1548,1549,Female,79,"$1,19,435.00",55,Entertainment,0,7
1549,1550,Female,80,"$68,341.00",22,Artist,13,6
1550,1551,Female,16,"$95,365.00",60,Artist,0,5
1551,1552,Male,4,"$1,31,093.00",79,Lawyer,1,7
1552,1553,Female,34,"$1,00,621.00",3,Healthcare,1,1
1553,1554,Male,10,"$1,16,521.00",47,Doctor,0,2
1554,1555,Female,3,"$1,36,316.00",88,Executive,0,3
1555,1556,Male,96,"$1,72,039.00",51,Lawyer,0,6
1556,1557,Female,48,"$70,844.00",22,Entertainment,0,3
1557,1558,Male,25,"$1,00,964.00",96,Marketing,1,6
1558,1559,Female,98,"$1,28,037.00",39,Entertainment,6,2
1559,1560,Male,84,"$97,081.00",75,Marketing,1,3
1560,1561,Male,88,"$92,247.00",47,Marketing,0,6
1561,1562,Male,86,"$1,29,914.00",92,Artist,1,3
1562,1563,Female,0,"$94,014.00",53,Engineer,9,5
1563,1564,Female,56,"$1,38,864.00",93,Artist,0,5
1564,1565,Male,6,"$1,69,299.00",46,Marketing,1,5
1565,1566,Male,2,"$1,19,097.00",40,Healthcare,0,7
1566,1567,Female,73,"$68,161.00",23,Doctor,1,2
1567,1568,Female,38,"$1,81,108.00",32,Homemaker,1,1
1568,1569,Male,37,"$87,764.00",59,Engineer,9,7
1569,1570,Female,41,"$1,02,543.00",54,Artist,7,3
1570,1571,Male,94,"$1,39,417.00",13,Artist,1,3
1571,1572,Female,57,"$81,802.00",29,Homemaker,9,1
1572,1573,Female,96,"$1,02,788.00",51,Artist,0,1
1573,1574,Female,59,"$1,63,179.00",19,Healthcare,1,7
1574,1575,Male,87,"$71,318.00",22,Healthcare,1,3
1575,1576,Male,55,"$63,683.00",34,Healthcare,3,1
1576,1577,Female,16,"$1,89,689.00",37,Healthcare,8,5
1577,1578,Male,82,"$1,21,610.00",36,Artist,0,5
1578,1579,Female,83,"$1,50,682.00",25,Artist,1,1
1579,1580,Female,96,"$1,24,550.00",46,Marketing,0,3
1580,1581,Male,55,"$1,48,875.00",99,Artist,0,4
1581,1582,Male,6,"$1,07,117.00",44,Artist,1,3
1582,1583,Male,33,"$1,09,223.00",43,Engineer,1,5
1583,1584,Female,0,"$1,20,899.00",7,Marketing,2,6
1584,1585,Female,27,"$1,01,948.00",31,Artist,0,5
1585,1586,Male,72,"$1,43,169.00",58,Engineer,0,4
1586,1587,Female,13,"$1,67,619.00",4,Healthcare,7,6
1587,1588,Female,19,"$1,81,795.00",59,Healthcare,3,5
1588,1589,Female,48,"$1,86,445.00",41,Engineer,0,1
1589,1590,Female,58,"$1,02,205.00",24,Artist,1,1
1590,1591,Female,21,"$52,326.00",69,Healthcare,0,2
1591,1592,Male,91,"$82,992.00",5,Entertainment,1,5
1592,1593,Male,44,"$1,45,520.00",55,Homemaker,1,7
1593,1594,Female,80,"$1,04,820.00",96,Artist,2,4
1594,1595,Female,28,"$69,025.00",79,Entertainment,0,2
1595,1596,Male,74,"$1,64,976.00",89,Entertainment,0,4
1596,1597,Female,79,"$1,78,576.00",51,Executive,5,5
1597,1598,Female,42,"$72,415.00",52,Marketing,0,5
1598,1599,Male,80,"$1,12,146.00",24,Entertainment,0,3
1599,1600,Male,8,"$1,44,830.00",43,Artist,0,1
1600,1601,Female,24,"$51,661.00",79,Entertainment,0,7
1601,1602,Female,71,"$1,52,910.00",90,Artist,1,6
1602,1603,Male,1,"$1,14,556.00",64,Entertainment,0,7
1603,1604,Male,0,"$1,43,455.00",62,Healthcare,1,6
1604,1605,Male,30,"$1,73,096.00",92,Healthcare,0,3
1605,1606,Female,52,"$1,21,172.00",97,Healthcare,5,4
1606,1607,Female,34,"$56,492.00",15,Homemaker,8,1
1607,1608,Male,64,"$1,56,422.00",39,Entertainment,1,7
1608,1609,Male,17,"$1,31,863.00",94,Artist,1,7
1609,1610,Male,71,"$1,18,096.00",36,Lawyer,0,3
1610,1611,Male,87,"$1,49,685.00",30,Executive,9,6
1611,1612,Female,68,"$89,765.00",28,Artist,0,7
1612,1613,Female,14,"$1,77,701.00",49,Entertainment,0,6
1613,1614,Male,24,"$64,738.00",67,Artist,0,6
1614,1615,Female,10,"$92,734.00",28,Lawyer,1,4
1615,1616,Female,53,"$1,46,877.00",47,Healthcare,4,3
1616,1617,Female,39,"$62,935.00",60,Artist,0,7
1617,1618,Female,16,"$67,178.00",17,Entertainment,8,3
1618,1619,Female,64,"$1,15,754.00",35,Engineer,1,3
1619,1620,Female,41,"$1,86,470.00",21,Artist,0,7
1620,1621,Male,16,"$1,00,939.00",34,Healthcare,7,6
1621,1622,Female,94,"$86,172.00",55,Artist,4,4
1622,1623,Female,40,"$1,84,222.00",17,Healthcare,0,2
1623,1624,Male,81,"$71,543.00",1,Entertainment,1,4
1624,1625,Female,18,"$1,74,836.00",63,Healthcare,0,4
1625,1626,Female,78,"$1,30,706.00",72,,3,6
1626,1627,Male,8,"$74,407.00",100,Doctor,0,6
1627,1628,Male,64,"$1,30,055.00",46,Healthcare,2,1
1628,1629,Male,45,"$88,707.00",81,Healthcare,0,5
1629,1630,Male,99,"$1,62,762.00",52,Healthcare,1,1
1630,1631,Male,59,"$1,54,821.00",77,Doctor,0,2
1631,1632,Male,53,"$57,248.00",66,Lawyer,5,5
1632,1633,Female,66,"$99,902.00",54,Engineer,10,2
1633,1634,Female,1,"$1,65,711.00",50,Artist,1,2
1634,1635,Male,73,"$97,455.00",55,,6,4
1635,1636,Female,34,"$93,866.00",43,Entertainment,9,2
1636,1637,Female,1,"$1,41,307.00",17,Healthcare,1,3
1637,1638,Male,73,"$1,72,011.00",9,Doctor,1,5
1638,1639,Male,90,"$68,138.00",18,Healthcare,2,7
1639,1640,Female,32,"$1,23,246.00",100,Homemaker,8,6
1640,1641,Female,47,"$1,24,194.00",32,Doctor,1,7
1641,1642,Male,15,"$1,88,696.00",87,Homemaker,8,3
1642,1643,Female,78,"$91,213.00",84,Lawyer,3,5
1643,1644,Female,83,"$1,66,650.00",99,Healthcare,1,3
1644,1645,Male,2,"$52,727.00",60,Artist,1,3
1645,1646,Male,75,"$1,26,469.00",86,Entertainment,1,2
1646,1647,Male,45,"$1,38,775.00",17,Executive,0,7
1647,1648,Female,49,"$68,901.00",70,Doctor,7,7
1648,1649,Female,41,"$1,18,621.00",7,Homemaker,0,7
1649,1650,Male,34,"$1,09,263.00",77,Entertainment,0,1
1650,1651,Male,82,"$1,50,012.00",83,Healthcare,3,6
1651,1652,Male,37,"$1,33,850.00",85,Marketing,9,3
1652,1653,Female,25,"$81,640.00",95,Entertainment,1,6
1653,1654,Female,52,"$1,33,214.00",1,Marketing,9,7
1654,1655,Female,23,"$1,86,723.00",42,Entertainment,8,5
1655,1656,Female,96,"$92,100.00",23,Artist,9,3
1656,1657,Male,5,"$64,484.00",10,Homemaker,0,5
1657,1658,Female,47,"$69,024.00",3,Healthcare,4,5
1658,1659,Male,81,"$1,71,194.00",55,Artist,0,5
1659,1660,Female,4,"$1,83,282.00",34,Artist,1,1
1660,1661,Female,8,"$1,00,099.00",74,Healthcare,1,3
1661,1662,Female,35,"$1,64,435.00",26,Lawyer,1,3
1662,1663,Male,67,"$1,72,407.00",60,Doctor,9,3
1663,1664,Female,9,"$84,781.00",14,Executive,1,3
1664,1665,Male,82,"$1,86,130.00",61,Lawyer,3,7
1665,1666,Female,2,"$56,782.00",10,Artist,9,5
1666,1667,Male,95,"$1,37,206.00",4,Artist,0,4
1667,1668,Female,9,"$1,46,950.00",92,Doctor,6,5
1668,1669,Female,99,"$1,74,275.00",4,Healthcare,0,2
1669,1670,Male,96,"$97,705.00",41,Homemaker,8,2
1670,1671,Male,92,"$1,88,984.00",69,Lawyer,1,4
1671,1672,Male,24,"$1,19,238.00",55,Artist,1,3
1672,1673,Male,58,"$87,923.00",19,Entertainment,0,5
1673,1674,Male,15,"$1,28,573.00",97,Executive,1,1
1674,1675,Female,13,"$1,32,374.00",96,Marketing,0,3
1675,1676,Female,51,"$1,35,164.00",75,Artist,9,3
1676,1677,Male,9,"$1,65,194.00",10,Artist,8,3
1677,1678,Male,0,"$1,26,060.00",92,Doctor,1,3
1678,1679,Male,67,"$89,366.00",55,Healthcare,9,3
1679,1680,Male,58,"$95,172.00",77,Healthcare,1,5
1680,1681,Female,55,"$95,975.00",49,Executive,0,1
1681,1682,Female,52,"$1,65,573.00",59,Healthcare,0,7
1682,1683,Male,83,"$1,80,887.00",59,Entertainment,1,1
1683,1684,Female,83,"$1,42,720.00",86,Executive,0,1
1684,1685,Female,90,"$1,13,460.00",54,Lawyer,1,7
1685,1686,Male,87,"$1,10,434.00",20,Artist,7,3
1686,1687,Female,67,"$1,46,016.00",38,Artist,1,6
1687,1688,Male,81,"$1,01,073.00",67,Executive,0,7
1688,1689,Female,36,"$62,617.00",10,Artist,9,3
1689,1690,Female,51,"$96,028.00",37,Artist,0,5
1690,1691,Female,31,"$1,86,334.00",37,Artist,0,1
1691,1692,Female,57,"$1,63,473.00",52,Artist,0,1
1692,1693,Male,83,"$89,819.00",59,Artist,4,2
1693,1694,Female,51,"$69,388.00",33,Engineer,3,4
1694,1695,Female,15,"$1,34,748.00",76,Marketing,1,6
1695,1696,Female,18,"$1,49,915.00",94,Doctor,14,1
1696,1697,Female,88,"$1,04,098.00",48,Healthcare,1,6
1697,1698,Male,70,"$80,160.00",10,Artist,8,5
1698,1699,Male,9,"$1,24,125.00",91,Artist,1,2
1699,1700,Male,6,"$1,70,226.00",31,Lawyer,0,3
1700,1701,Female,8,"$53,306.00",98,Engineer,0,2
1701,1702,Male,55,"$1,03,933.00",31,Executive,6,3
1702,1703,Female,69,"$85,401.00",10,Entertainment,4,6
1703,1704,Female,18,"$53,812.00",32,Homemaker,9,5
1704,1705,Female,13,"$60,771.00",50,Entertainment,1,7
1705,1706,Female,69,"$56,398.00",75,Entertainment,8,3
1706,1707,Female,69,"$1,71,118.00",91,Engineer,9,3
1707,1708,Male,69,"$79,806.00",73,Healthcare,0,5
1708,1709,Female,89,"$1,50,187.00",35,Healthcare,0,5
1709,1710,Female,45,"$1,29,455.00",14,Lawyer,0,3
1710,1711,Female,75,"$1,16,813.00",72,Entertainment,10,6
1711,1712,Female,54,"$95,734.00",39,Homemaker,8,7
1712,1713,Male,33,"$76,654.00",48,Artist,4,1
1713,1714,Male,67,"$86,289.00",96,Artist,1,5
1714,1715,Male,26,"$1,76,147.00",19,Healthcare,0,1
1715,1716,Female,5,"$1,42,351.00",97,Entertainment,0,7
1716,1717,Male,65,"$1,86,673.00",51,Doctor,1,1
1717,1718,Female,94,"$1,31,521.00",62,Artist,0,6
1718,1719,Female,95,"$50,223.00",15,Entertainment,8,1
1719,1720,Female,48,"$74,308.00",23,Entertainment,1,2
1720,1721,Female,41,"$1,55,881.00",22,Lawyer,0,7
1721,1722,Female,92,"$1,68,303.00",16,Executive,9,4
1722,1723,Male,44,"$1,82,748.00",58,Engineer,1,7
1723,1724,Female,35,"$52,374.00",73,Artist,1,1
1724,1725,Female,34,"$86,154.00",17,Doctor,1,2
1725,1726,Female,52,"$1,63,612.00",51,Executive,0,5
1726,1727,Female,64,"$64,756.00",17,Marketing,10,1
1727,1728,Male,62,"$1,85,257.00",58,Artist,1,4
1728,1729,Male,58,"$78,669.00",75,Artist,1,7
1729,1730,Male,15,"$1,64,520.00",47,Artist,1,7
1730,1731,Female,65,"$92,135.00",49,Homemaker,6,4
1731,1732,Male,20,"$1,03,195.00",68,Doctor,0,7
1732,1733,Female,21,"$1,61,663.00",36,Executive,1,7
1733,1734,Female,79,"$57,039.00",34,Artist,2,6
1734,1735,Female,91,"$54,754.00",4,Artist,0,2
1735,1736,Female,92,"$1,36,531.00",76,Engineer,1,4
1736,1737,Male,62,"$1,20,838.00",79,Artist,1,4
1737,1738,Male,94,"$1,27,927.00",48,Doctor,0,4
1738,1739,Male,10,"$1,64,214.00",77,Lawyer,0,4
1739,1740,Female,53,"$1,45,498.00",66,Artist,8,4
1740,1741,Male,7,"$1,29,215.00",69,Entertainment,9,6
1741,1742,Female,92,"$1,52,429.00",76,Entertainment,0,2
1742,1743,Female,12,"$89,252.00",31,Entertainment,0,5
1743,1744,Female,31,"$1,47,447.00",23,Doctor,6,7
1744,1745,Female,93,"$74,467.00",33,Lawyer,5,1
1745,1746,Female,66,"$1,27,410.00",37,Engineer,8,2
1746,1747,Male,49,"$91,290.00",44,Healthcare,7,7
1747,1748,Female,64,"$92,812.00",97,Artist,5,7
1748,1749,Female,27,"$1,70,166.00",18,Artist,10,4
1749,1750,Female,33,"$1,50,823.00",75,Artist,4,1
1750,1751,Male,79,"$95,839.00",30,Executive,7,2
1751,1752,Female,14,"$60,175.00",60,Executive,9,7
1752,1753,Female,22,"$1,53,024.00",91,Artist,10,7
1753,1754,Female,8,"$1,16,858.00",67,Artist,5,7
1754,1755,Female,6,"$1,22,961.00",47,Doctor,8,2
1755,1756,Male,81,"$1,41,471.00",45,Artist,8,6
1756,1757,Male,69,"$76,155.00",14,Healthcare,8,7
1757,1758,Male,0,"$1,08,169.00",24,Executive,10,3
1758,1759,Female,61,"$1,39,520.00",39,Artist,8,4
1759,1760,Male,62,"$1,82,631.00",52,Artist,5,3
1760,1761,Female,95,"$1,77,134.00",78,Healthcare,10,2
1761,1762,Female,32,"$1,81,703.00",54,Lawyer,6,2
1762,1763,Female,13,"$61,917.00",16,Artist,7,2
1763,1764,Female,1,"$1,40,648.00",36,Executive,9,7
1764,1765,Female,63,"$1,76,783.00",40,Doctor,9,4
1765,1766,Male,75,"$59,741.00",67,Artist,10,5
1766,1767,Female,43,"$1,56,567.00",89,Engineer,7,6
1767,1768,Female,29,"$1,10,309.00",21,Artist,6,2
1768,1769,Female,82,"$1,11,077.00",55,Artist,9,7
1769,1770,Female,87,"$1,70,333.00",96,Entertainment,4,2
1770,1771,Male,66,"$1,83,339.00",39,Artist,7,4
1771,1772,Female,99,"$84,167.00",46,Artist,10,7
1772,1773,Female,54,"$1,84,815.00",50,Lawyer,6,3
1773,1774,Female,49,"$1,22,556.00",74,Artist,9,7
1774,1775,Female,60,"$1,74,768.00",66,Entertainment,9,2
1775,1776,Male,75,"$1,72,309.00",82,Executive,4,1
1776,1777,Male,77,"$1,17,920.00",4,Doctor,10,4
1777,1778,Male,34,"$1,34,882.00",61,Artist,10,3
1778,1779,Female,63,"$77,259.00",11,Lawyer,6,6
1779,1780,Male,38,"$1,70,019.00",38,Artist,7,2
1780,1781,Female,68,"$1,76,884.00",94,Engineer,10,2
1781,1782,Female,80,"$1,06,709.00",93,Marketing,10,2
1782,1783,Female,8,"$1,68,723.00",31,Homemaker,7,2
1783,1784,Female,86,"$90,228.00",68,Engineer,7,5
1784,1785,Female,1,"$89,473.00",85,Lawyer,10,4
1785,1786,Male,56,"$1,31,911.00",42,Healthcare,7,7
1786,1787,Female,14,"$1,40,107.00",63,Marketing,6,6
1787,1788,Female,4,"$1,70,403.00",44,Artist,4,5
1788,1789,Female,58,"$51,416.00",46,,7,5
1789,1790,Female,6,"$52,648.00",2,Artist,5,2
1790,1791,Male,17,"$1,25,471.00",48,Engineer,7,1
1791,1792,Female,55,"$1,06,153.00",62,Artist,10,1
1792,1793,Male,14,"$1,24,785.00",28,Lawyer,7,2
1793,1794,Female,22,"$1,01,474.00",14,Homemaker,10,2
1794,1795,Female,8,"$1,41,359.00",65,Healthcare,4,5
1795,1796,Female,70,"$57,596.00",96,Artist,4,1
1796,1797,Female,67,"$78,489.00",81,Artist,7,5
1797,1798,Male,50,"$1,12,957.00",71,Executive,5,3
1798,1799,Male,72,"$82,377.00",37,Engineer,9,2
1799,1800,Male,76,"$82,315.00",53,Engineer,6,1
1800,1801,Male,80,"$93,253.00",51,Artist,4,5
1801,1802,Male,20,"$1,89,650.00",60,Lawyer,8,4
1802,1803,Female,89,"$1,14,858.00",53,Artist,10,1
1803,1804,Female,18,"$62,151.00",18,Artist,8,2
1804,1805,Female,75,"$1,35,159.00",12,Engineer,7,6
1805,1806,Female,5,"$1,26,263.00",55,Marketing,6,3
1806,1807,Female,79,"$1,23,064.00",41,Artist,10,4
1807,1808,Female,31,"$1,81,773.00",40,Healthcare,8,1
1808,1809,Male,92,"$1,71,794.00",65,Artist,6,5
1809,1810,Female,15,"$1,56,339.00",27,Homemaker,6,2
1810,1811,Male,94,"$65,483.00",84,Marketing,10,7
1811,1812,Female,35,"$1,45,654.00",22,Executive,6,3
1812,1813,Female,68,"$91,609.00",43,Entertainment,8,1
1813,1814,Female,29,"$53,002.00",73,Lawyer,5,5
1814,1815,Male,87,"$1,15,699.00",61,Healthcare,9,1
1815,1816,Male,33,"$1,49,609.00",44,Executive,9,2
1816,1817,Female,29,"$1,65,254.00",7,Executive,9,7
1817,1818,Male,43,"$50,418.00",49,Healthcare,5,1
1818,1819,Male,43,"$1,03,531.00",90,Artist,10,5
1819,1820,Female,66,"$1,84,060.00",98,Artist,10,5
1820,1821,Male,23,"$75,961.00",70,Executive,5,7
1821,1822,Male,87,"$1,74,163.00",28,Artist,4,2
1822,1823,Female,81,"$1,05,255.00",54,Executive,8,3
1823,1824,Male,42,"$51,860.00",4,Lawyer,4,5
1824,1825,Female,32,"$1,85,218.00",83,Healthcare,4,6
1825,1826,Male,7,"$1,89,709.00",18,Artist,6,6
1826,1827,Female,91,"$1,34,665.00",66,Artist,7,2
1827,1828,Male,95,"$91,352.00",9,Doctor,7,3
1828,1829,Female,10,"$1,54,623.00",21,Artist,6,6
1829,1830,Female,20,"$1,13,767.00",88,Artist,6,2
1830,1831,Male,5,"$1,60,469.00",61,Lawyer,8,1
1831,1832,Female,84,"$99,418.00",27,Artist,4,2
1832,1833,Male,54,"$56,215.00",34,Healthcare,10,4
1833,1834,Male,12,"$55,639.00",63,Healthcare,8,1
1834,1835,Female,90,"$62,504.00",99,Artist,10,4
1835,1836,Female,19,"$1,51,382.00",38,Lawyer,1,1
1836,1837,Female,91,"$1,56,574.00",96,Marketing,0,7
1837,1838,Female,90,"$60,998.00",35,Entertainment,1,7
1838,1839,Female,60,"$1,08,509.00",36,Doctor,0,2
1839,1840,Female,68,"$85,540.00",49,Homemaker,9,1
1840,1841,Female,43,"$73,915.00",47,Artist,11,2
1841,1842,Male,52,"$1,48,901.00",77,Healthcare,4,4
1842,1843,Male,81,"$1,52,602.00",91,Entertainment,0,1
1843,1844,Female,54,"$58,999.00",22,Entertainment,7,3
1844,1845,Female,43,"$1,33,740.00",37,Artist,5,4
1845,1846,Female,20,"$1,13,217.00",41,Lawyer,9,1
1846,1847,Female,71,"$60,209.00",46,Artist,1,3
1847,1848,Female,26,"$1,45,491.00",72,Entertainment,9,5
1848,1849,Female,75,"$61,393.00",65,Doctor,7,5
1849,1850,Female,52,"$1,33,252.00",55,Artist,1,1
1850,1851,Female,40,"$1,87,234.00",14,Doctor,0,5
1851,1852,Male,5,"$1,45,563.00",60,Entertainment,9,6
1852,1853,Female,46,"$1,65,810.00",38,Healthcare,3,5
1853,1854,Male,98,"$1,25,181.00",30,Artist,0,7
1854,1855,Female,84,"$56,809.00",96,Healthcare,1,2
1855,1856,Male,35,"$69,419.00",68,Healthcare,9,1
1856,1857,Female,78,"$70,689.00",54,Artist,1,4
1857,1858,Male,64,"$55,011.00",53,Artist,1,7
1858,1859,Female,98,"$87,955.00",79,Engineer,0,2
