,CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1826,1827,Female,91,134665,66,artist,7,2
1827,1828,Male,95,91352,9,doctor,7,3
1828,1829,Female,10,154623,21,artist,6,6
1829,1830,Female,20,113767,88,artist,6,2
1830,1831,Male,5,160469,61,lawyer,8,1
1831,1832,Female,84,99418,27,artist,4,2
1832,1833,Male,54,56215,34,healthcare,10,4
1833,1834,Male,12,55639,63,healthcare,8,1
1834,1835,Female,90,62504,99,artist,10,4
1835,1836,Female,19,151382,38,lawyer,1,1
1836,1837,Female,91,156574,96,marketing,0,7
1837,1838,Female,90,60998,35,entertainment,1,7
1838,1839,Female,60,108509,36,doctor,0,2
1839,1840,Female,68,85540,49,homemaker,9,1
1840,1841,Female,43,73915,47,artist,11,2
1841,1842,Male,52,148901,77,healthcare,4,4
1842,1843,Male,81,152602,91,entertainment,0,1
1843,1844,Female,54,58999,22,entertainment,7,3
1844,1845,Female,43,133740,37,artist,5,4
1845,1846,Female,20,113217,41,lawyer,9,1
1846,1847,Female,71,60209,46,artist,1,3
1847,1848,Female,26,145491,72,entertainment,9,5
1848,1849,Female,75,61393,65,doctor,7,5
1849,1850,Female,52,133252,55,artist,1,1
1850,1851,Female,40,187234,14,doctor,0,5
1851,1852,Male,5,145563,60,entertainment,9,6
1852,1853,Female,46,165810,38,healthcare,3,5
1853,1854,Male,98,125181,30,artist,0,7
1854,1855,Female,84,56809,96,healthcare,1,2
1855,1856,Male,35,69419,68,healthcare,9,1
1856,1857,Female,78,70689,54,artist,1,4
1857,1858,Male,64,55011,53,artist,1,7
1858,1859,Female,98,87955,79,engineer,0,2
1859,1860,Male,66,153660,24,healthcare,0,5
1860,1861,Male,32,104494,28,healthcare,6,4
1861,1862,Male,22,184443,44,executive,3,7
1862,1863,Female,17,150778,35,entertainment,1,7
1863,1864,Female,22,88729,81,engineer,1,1
1864,1865,Male,9,151902,18,artist,0,2
1865,1866,Male,24,51604,4,artist,0,2
1866,1867,Female,8,157316,75,artist,9,3
1867,1868,Female,52,125508,15,artist,1,6
1868,1869,Male,62,186157,54,healthcare,1,1
1869,1870,Female,37,169381,45,entertainment,0,4
1870,1871,Male,68,110195,47,homemaker,9,2
1871,1872,Female,63,81199,80,entertainment,1,2
1872,1873,Female,15,58459,67,executive,0,6
1873,1874,Female,44,173682,89,artist,12,6
1874,1875,Male,18,162983,16,entertainment,0,6
1875,1876,Male,30,94480,1,executive,0,4
1876,1877,Female,69,168710,80,doctor,1,4
1877,1878,Male,16,150193,83,engineer,2,2
1878,1879,Female,71,91823,74,artist,1,4
1879,1880,Female,24,173091,24,entertainment,6,2
1880,1881,Male,57,102692,94,healthcare,0,2
1881,1882,Male,97,156812,77,healthcare,0,6
1882,1883,Male,68,51468,48,artist,0,3
1883,1884,Female,11,114071,37,healthcare,0,2
1884,1885,Female,63,155638,81,,1,4
1885,1886,Male,68,129971,61,artist,8,3
1886,1887,Female,69,104160,77,engineer,4,4
1887,1888,Female,77,124995,66,healthcare,0,1
1888,1889,Female,73,180437,50,entertainment,1,5
1889,1890,Female,19,134644,96,executive,1,2
1890,1891,Female,1,130089,67,artist,0,5
1891,1892,Male,71,149318,27,artist,4,1
1892,1893,Male,6,125591,79,healthcare,8,6
1893,1894,Female,68,173047,17,healthcare,0,3
1894,1895,Female,39,61298,91,artist,0,5
1895,1896,Male,75,132993,55,entertainment,8,2
1896,1897,Female,65,72313,36,lawyer,1,5
1897,1898,Female,30,84885,9,entertainment,6,5
1898,1899,Male,46,126228,95,marketing,8,2
1899,1900,Male,40,51199,29,executive,7,7
1900,1901,Female,40,54631,70,artist,0,6
1901,1902,Female,20,131810,16,healthcare,5,7
1902,1903,Male,88,138482,59,marketing,8,4
1903,1904,Male,85,74081,87,healthcare,4,3
1904,1905,Male,94,112426,54,engineer,9,6
1905,1906,Female,52,164038,53,,5,4
1906,1907,Female,68,53552,97,marketing,7,6
1907,1908,Male,15,142147,78,artist,8,4
1908,1909,Male,4,180324,41,artist,9,2
1909,1910,Male,59,149067,78,doctor,9,7
1910,1911,Male,32,184408,38,entertainment,6,7
1911,1912,Female,8,59116,45,artist,10,6
1912,1913,Female,92,174786,94,executive,4,3
1913,1914,Male,9,71076,2,artist,8,1
1914,1915,Female,41,56837,4,healthcare,8,4
1915,1916,Female,18,134752,47,engineer,6,5
1916,1917,Female,78,112887,80,entertainment,9,6
1917,1918,Female,0,73128,74,artist,7,5
1918,1919,Female,11,152765,17,healthcare,8,1
1919,1920,Female,36,140637,19,executive,8,7
1920,1921,Male,46,137973,50,healthcare,7,7
1921,1922,Female,95,126791,34,artist,6,4
1922,1923,Female,97,75125,89,executive,8,3
1923,1924,Male,2,101718,11,executive,8,3
1924,1925,Female,94,69654,30,homemaker,4,4
1925,1926,Female,0,105935,46,doctor,4,5
1926,1927,Male,3,74607,69,healthcare,6,1
1927,1928,Male,77,151985,29,healthcare,4,7
1928,1929,Male,70,76892,64,executive,5,2
1929,1930,Male,58,87602,25,executive,5,3
1930,1931,Male,72,182317,46,healthcare,8,6
1931,1932,Male,90,158280,92,executive,6,7
1932,1933,Female,23,59905,79,,7,5
1933,1934,Female,87,128153,42,artist,7,6
1934,1935,Male,64,142612,58,doctor,4,6
1935,1936,Female,15,180163,9,doctor,10,7
1936,1937,Female,14,68009,17,artist,9,3
1937,1938,Male,54,166183,65,artist,7,6
1938,1939,Male,76,132537,44,doctor,5,3
1939,1940,Female,76,146308,49,artist,5,1
1940,1941,Female,52,63454,38,artist,5,5
1941,1942,Male,96,110519,6,artist,9,4
1942,1943,Female,55,66728,50,healthcare,10,5
1943,1944,Female,54,170638,64,artist,4,5
1944,1945,Male,19,129635,100,artist,6,4
1945,1946,Male,29,133587,74,marketing,5,3
1946,1947,Male,96,126225,47,engineer,7,4
1947,1948,Female,20,148776,21,artist,8,5
1948,1949,Female,91,142602,64,lawyer,7,6
1949,1950,Male,37,102413,38,healthcare,5,5
1950,1951,Male,42,68765,69,entertainment,4,1
1951,1952,Male,1,57522,75,artist,10,5
1952,1953,Female,58,149237,80,entertainment,8,6
1953,1954,Female,42,184844,24,entertainment,6,1
1954,1955,Female,48,131656,45,lawyer,9,6
1955,1956,Female,11,181026,39,marketing,6,2
1956,1957,Male,59,101698,87,artist,9,3
1957,1958,Female,45,152560,32,entertainment,9,2
1958,1959,Male,73,142502,97,doctor,5,1
1959,1960,Female,85,155432,21,engineer,4,6
1960,1961,Female,70,108544,49,entertainment,4,5
1961,1962,Female,52,106530,46,engineer,7,2
1962,1963,Male,70,124359,51,homemaker,7,7
1963,1964,Female,88,146970,90,artist,7,6
1964,1965,Male,61,182176,96,artist,9,5
1965,1966,Female,46,114435,34,artist,8,3
1966,1967,Male,65,134213,32,homemaker,8,4
1967,1968,Female,84,115580,73,entertainment,8,5
1968,1969,Female,76,124034,88,executive,10,2
1969,1970,Male,31,67894,42,doctor,9,1
1970,1971,Male,55,107099,89,executive,4,6
1971,1972,Male,45,140263,88,entertainment,10,5
1972,1973,Male,98,104249,12,engineer,5,2
1973,1974,Male,40,168821,36,executive,4,5
1974,1975,Female,14,153145,59,healthcare,8,6
1975,1976,Female,41,128960,43,executive,9,4
1976,1977,Male,60,127438,82,engineer,7,2
1977,1978,Male,60,125968,100,lawyer,8,2
1978,1979,Male,84,104589,85,artist,10,2
1979,1980,Male,0,165321,93,doctor,8,1
1980,1981,Female,10,86925,76,artist,7,2
1981,1982,Female,62,149797,19,artist,5,6
1982,1983,Male,33,137094,68,lawyer,4,1
1983,1984,Female,52,55395,41,marketing,10,1
1984,1985,Female,2,153622,51,lawyer,6,6
1985,1986,Male,27,74050,44,entertainment,8,1
1986,1987,Female,4,68094,61,doctor,4,7
1987,1988,Male,63,59244,80,artist,7,1
1988,1989,Female,54,118944,77,artist,4,4
1989,1990,Female,47,75293,55,doctor,6,7
1990,1991,Female,30,166983,69,artist,7,3
1991,1992,Female,97,129444,96,entertainment,5,6
1992,1993,Male,94,181183,24,marketing,9,3
1993,1994,Female,64,175254,100,artist,9,5
1994,1995,Female,19,54121,89,engineer,6,3
1995,1996,Female,71,184387,40,artist,8,7
1996,1997,Female,91,73158,32,doctor,7,7
1997,1998,Male,87,90961,14,healthcare,9,2
1998,1999,Male,77,182109,4,executive,7,2
1999,2000,Male,90,110610,52,entertainment,5,2
